	Season	Episode	Category	Q_person	A_person	Q_original	A_original	Q_modified	A_modified	Annotation_1	Annotation_2	Annotation_3	Goldstandard
118	8	18	1	Phoebe	Joey	Are you sure it wasn’t an oyster?	I guess it could’ve been, I didn’t really look at it. Y’know, I just wiped it on Chandler’s coat and got the hell out of there.	Are you sure it wasn’t an oyster?	I guess it could’ve been, I didn’t really look at it. Y’know, I just wiped it on Chandler’s coat and got the hell out of there.	2	2	2	2
119	10	14	1	Ross	Rachel	See? I told you something good would come along. And he seemed really nice. I've met him before?	Ross! That's Mark. From Bloomingdales? You were insanely jealous of him.	And he seemed really nice. I've met him before?	Ross! That's Mark. From Bloomingdales? You were insanely jealous of him.	1	1	1	1
120	7	4	1	Rachel	Hilda	Okay, well this is all very impressive Hilda, um I just have one last question for you. Uh, how did I do? Was this okay?	What?	Was this okay?	What?	4	4	4	4
121	7	1	3	Monica	Joey	Y’know what we should do? We should all get dressed up and go to have champagne at The Plaza.	But I-I-I can’t stay too long, I gotta get up early for a commercial audition tomorrow and I gotta look good. I’m supposed to be playing a 19-year-old. (Everyone stops in their tracks upon hearing this.) What?	Should we all get dressed up and go to have champagne at The Plaza?	But I-I-I can’t stay too long, I gotta get up early for a commercial audition tomorrow and I gotta look good.	3	4	3	3
122	4	17	1	Joey	Monica	Imagine a protective porn bubble if you will, okay?	Well at least, I’m going to mute it.	Imagine a protective porn bubble if you will, okay?	Well at least, I’m going to mute it.	1	4	4	4
123	10	11	3	Phoebe	Rachel	Are you kidding?	All right, look, we did not know that you wanted a stripper so we went to the phonebook and we got the first name we could find!	This is the stripper you got me... Are you kidding?	All right, look, we did not know that you wanted a stripper so we went to the phonebook and we got the first name we could find!	2	4	2	2
124	8	6	3	Gunther	Rachel	Really?	Honey, someday you are gonna make some man the luckiest guy in the world.	Really? I’m sweet?	Honey, someday you are gonna make some man the luckiest guy in the world.	1	1	1	1
125	8	9	1	Chandler	Rachel	Did she look 16?	Ohh, there’s a picture of her in the yearbook actually.	Did she look 16?	Ohh, there’s a picture of her in the yearbook actually.	4	4	4	4
126	2	12-13	3	Ross	Lipson	Zoo dollars?	Yes, and come see the bird show at 4. The macaws wear hats. Well it's a lot cuter if your monkey hasn't just died.	You’re giving me zoo dollars?	And come see the bird show at 4. The macaws wear hats.	1	1	1	1
127	6	3	2	Ross	Chandler	Okay! All right! Now, Chandler you-you wanna live with Monica, right?	Yeah, I do.	Now, Chandler you-you wanna live with Monica, right?	I do.	1	1	1	1
128	5	3	2	Rachel	Phoebe	So does it really hurt as bad as they say?	Yeah. You won't be able to take it.	So does it really hurt as bad as they say?	You won't be able to take it.	1	1	1	1
129	2	21	1	Ross	Little Bully	So, listen guys, are we uh, are we ok here?	We're ok.	So, listen guys, are we uh, are we ok here?	We're ok.	1	1	1	1
130	7	5	2	Phoebe	Ross	Yeah, umm that’s Whitney (Points), Kyle’s ex-wife out there, now do you think that you can y’know divert her so that we can slip out?	What?! No!	Do you think that you can y’know divert her so that we can slip out?	What?!	4	4	4	4
131	5	22	1	Chandler	Joey	So you don't get paid unless the movie makes money?	"Did you not hear the plot of the movie? ""She's been dead for ten years."" I'm gonna be a millionaire!"	So you don't get paid unless the movie makes money?	"Did you not hear the plot of the movie? ""She's been dead for ten years."" I'm gonna be a millionaire!"	4	4	2	4
132	10	8	1	Phoebe	Monica	I know. Have you considered pageanting?	I can't believe they called, and we're actually getting a baby. (she kisses Chandler)	Have you considered pageanting?	I can't believe they called, and we're actually getting a baby.	5	4	5	5
133	10	12	1	Monica	Phoebe	You really want me to come back?	More than I wanna get married.	You really want me to come back?	More than I wanna get married.	1	1	1	1
134	8	16	2	Joey	Ross	Are you sure?	Yeah. Look if-if she’s gonna end up with somebody else, the truth is she couldn’t find a better guy. So…	Are you sure?	Look if-if she’s gonna end up with somebody else, the truth is she couldn’t find a better guy. So…	1	1	1	1
135	9	5	1	Chandler	Monica	You forbid me?	Mhmm.	You forbid me?	Mhmm.	1	4	1	1
136	9	23-24	2	Rachel	Joey	But can it... just... happen a little bit?	(charmed, but then recoiling) NO, NO! It can't happen at all!	But can it... just... happen a little bit?	It can't happen at all!	2	2	2	2
137	9	20	3	Phoebe	Ross	Worse?	"Oh much, much worse. I did my impression of Joan Rivers as one of the earliest amphibians... (gestures with his hands and says in an impression voice?) ""Can we walk""? (Phoebe starts laughing) Oh, you... you like that?"	Are they worse?	Oh much, much worse.	1	1	1	1
138	1	2	2	Rachel	Phoebe	You're twins?	Yeah. We don't speak. She's like this high-powered, driven career type.	You're twins?	We don't speak. She's like this high-powered, driven career type.	1	1	1	1
139	5	17	2	Joey	Ross	This is your place?	Of course it is. Yeah, come on in. Ooh-ooh, go by the window you can pretend to be surfing. (He pretends he's surfing by the window.)	This is your place?	Of course it is. Come on in.	1	1	1	1
140	5	21	2	Joey	Ross	Hey Ross, wouldn't it be great if we could go two straight hours without dropping it?!	Uhh, yeah it would! Let's do it!	Hey Ross, wouldn't it be great if we could go two straight hours without dropping it?!	It would! Let's do it!	1	1	1	1
141	7	14	2	Phoebe	Ursula	Do you have my birth certificate?	No, I sold it to a Swedish runaway.	Do you have my birth certificate?	I sold it to a Swedish runaway.	2	2	2	2
142	5	14	1	Monica	Chandler	Hey Chandler, wanna do it with me?	Sure, I'll do it with ya.	Hey Chandler, wanna do it with me?	Sure, I'll do it with ya.	1	1	1	1
143	7	22	1	Rachel	Ross	Take the top down did ya?	Only way to fly.	Take the top down did ya?	Only way to fly.	1	1	1	1
144	6	17	1	Monica	Chandler	(pointing to the kitchen) Yeah you will! (Points to the bedroom) And, are you kiddin’ me?!	Come on Monica, it’s our Valentine’s Day. Please? Please-please, please?	Yeah you will! And, are you kiddin’ me?!	Come on Monica, it’s our Valentine’s Day. Please? Please-please, please?	2	2	2	2
145	5	16	1	The Saleswoman	Ross	Did you cut this couch in half?	This couch, is cut in half! I would like to exchange it for one that is not cut in half!	Did you cut this couch in half?	This couch, is cut in half! I would like to exchange it for one that is not cut in half!	4	4	4	4
146	2	11	1	Monica	Carol	So we're back on?	We're back on.	So we're back on?	We're back on.	1	1	1	1
147	6	24	2	Richard	Monica	I know this is crazy but am I too late?	What the… Yes you’re too late! Where was all this three years ago?!	I know this is crazy but am I too late?	You’re too late! Where was all this three years ago?!	1	1	1	1
148	8	5	2	Bob	Chandler	It’s Bob actually. Hey, you work up here, can you tell me where this Chandler Bing’s office is?	Uhh yeah. Yeah, it’s (Points down the hall) right, right down there. (When he has Bob looking down the hall, he turns around and knocks his nameplate off of his door.) Right there, yeah. Can I ask you why?	Hey, can you tell me where this Chandler Bing’s office is?	Uhh it’s right, right down there.	1	1	1	1
149	10	11	1	Roy	Phoebe	What's the matter? You never saw a 50 year old stripper cry before?	You know, it's fine. We'll pay you.	What's the matter? You never saw a 50 year old stripper cry before?	You know, it's fine. We'll pay you.	4	5	4	4
150	2	9	3	Ross	Rachel	Hey Rach. I, uh, got you a little present. [Rachel is not impressed]. . I'll open it. It's a Slinky! Remember, huh. [sings] Walks down stairs, alone or in pairs, everyone knows it's. . . just a big spring. Alright, you still mad at me becuase of the whole. . .	Horrible and degrading list of reasons not to be with me?	Alright, you still mad at me becuase of the whole?. . .	Horrible and degrading list of reasons not to be with me?	1	1	1	1
151	10	16	2	Joey	Ross	All right, let's think about this. I mean, there's got to be an explanation. Uh... did you do anything to make her mad?	No, I don't think so.	Uh... did you do anything to make her mad?	I don't think so.	2	2	2	2
152	10	17-18	3	Monica	Erica	(to Erica) Anybody tell you?	I don't think so. Although, they did mention something about two heartbeats. But I thought that was just mine and the baby's. They kept saying both heartbeats are really strong, and I thought well, that's good 'cause I'm having a baby.	Anybody tell you that it’s twins?	They did mention something about two heartbeats. But I thought that was just mine and the baby's. They kept saying both heartbeats are really strong, and I thought well, that's good 'cause I'm having a baby.	1	1	1	1
153	7	7	2	Phoebe	Joey	Yay!! Oh so, you’re not, you’re not mad at us anymore?	No! No! No! You guys were totally right! This is so much better than the first time we went out. Y’know? That was so awkward, we were really nervous.	Oh so, you’re not, you’re not mad at us anymore?	You guys were totally right!	2	2	2	2
154	9	4	2	Joey	Hayley	come on, come on, search your brain all right. it was (thinks) a certain amount of time ago, I was here you were here, we had sex (starts pointing out the places) here, here, here NOT there. Anything?	no it's not ringing any bells.	come on, come on, search your brain all right. it was a certain amount of time ago, I was here, you were here, we had sex here, here, here, NOT there. Anything?	It's not ringing any bells	2	2	2	2
155	7	11	1	Chandler	Rachel	Well I’ve forgotten what it tastes like okay?!	It was cheesecake. It was fine. It had a buttery, crumbly, graham cracker crust, with a very rich yet light, cream cheese filling… (Pause) Wow! My whole mouth just filled with saliva!	Well I’ve forgotten what it tastes like okay?!	It was cheesecake. It was fine. It had a buttery, crumbly, graham cracker crust, with a very rich yet light, cream cheese filling…	4	4	1	4
156	1	19	1	Chandler	Ross	I mean, don't you think if things were gonna happen with Rachel, they would've happened already?	I'm telling you, she said she's looking for a relationship with someone exactly like me.	I mean, don't you think if things were gonna happen with Rachel, they would've happened already?	I'm telling you, she said she's looking for a relationship with someone exactly like me.	2	2	2	2
157	2	11	1	Mrs Green	Monica	This is so much fun, just the girls. You know what we should do? Does anybody have any marijuana?	All right, look, nobody's smoking pot around all this food.	Does anybody have any marijuana?	All right, look, nobody's smoking pot around all this food.	2	2	4	2
158	6	15-16	1	Phoebe	Jack	All better! Back to work! Except this clown from research told me I was fired. He should do his research, huh?	Well, you were fired.	All better! Back to work! Except this clown from research told me I was fired. He should do his research, huh?	Well, you were fired.	2	2	5	2
159	4	4	2	Ross	Phoebe	They make you take an oath?	No, I made myself take an oath. Yeah, no fooling around with clients and umm, always be prepared. Yeah, that one’s actually from the Boy Scouts, but it just makes good sense.	They make you take an oath?	I made myself take an oath.	2	2	2	2
160	6	15-16	1	Dr. Roger	Monica	I’m sorry sweetie, it’s the hospital. The food looks great, maybe save me some?	I can’t promise anything. (She starts to dig in.)	The food looks great, maybe save me some?	I can’t promise anything.	4	4	4	4
161	2	20	2	Richard	Joey	Uh, you guys see me as a dad?	Oh yeah.	Uh, you guys see me as a dad?	Oh.	4	4	4	4
162	2	21	1	Phoebe	Mrs Buffay	Ok so will he be back soon?	Well he left four years ago so we're expecting him back any minute now.	Ok so will he be back soon?	Well he left four years ago so we're expecting him back any minute now.	2	1	1	1
163	10	1	1	Joey	Ross	Look, does someone mind switching to sit with Charlie?	Oh, I uh, I mean, I... dude, I spent the whole conference with Charlie.	Look, does someone mind switching to sit with Charlie?	Oh, I uh, I mean, I... dude, I spent the whole conference with Charlie.	1	4	4	4
164	1	3	3	Monica	Alan	Relieved?	Yeah, well, I had a great time with you.. I just can't stand your friends.	You are relieved that I’m breaking up with you?	Well, I had a great time with you.. I just can't stand your friends.	1	4	1	1
165	3	13	1	Chandler	Robert	(to Robert) So ah, isn’t a bit cold out for shorts?	Well, I’m from California.	So ah, isn’t a bit cold out for shorts?	Well, I’m from California.	2	2	4	2
166	2	4	1	Rachel	Ross	Oh, God, no problem. So you're gonna go with the uh, waiting thing?	Well, I was going to, but after I talked to you, I talked to Joey.	So you're gonna go with the uh, waiting thing?	Well, I was going to, but after I talked to you, I talked to Joey.	2	2	4	2
