	Season	Episode	Category	Q_person	A_person	Q_original	A_original	Q_modified	A_modified	Annotation_1	Annotation_2	Annotation_3	Goldstandard
119	1	9	1	Monica	Rachel	Yeah. Rach, are you thinking you're gonna make it to Vail?	Absolutely. Shoop, shoop, shoop. Only a hundred and two dollars to go.	Rach, are you thinking you're gonna make it to Vail?	Absolutely. Shoop, shoop, shoop. Only a hundred and two dollars to go.	1	1	1	1
120	1	9	1	Susan	Ross	What, you don't think they can hear sounds in there?	You're not serious, I mean, you really... you really talk to it?	What, you don't think they can hear sounds in there?	You're not serious, I mean, you really... you really talk to it?	2	2	2	2
121	1	9	1	Monica	Phoebe	What, Phoebe, did you whip the potatoes? Ross needs lumps!	Oh, I'm sorry, oh, I just, I thought we could have them whipped and then add some peas and onions.	What, Phoebe, did you whip the potatoes? Ross needs lumps!	Oh, I'm sorry, oh, I just, I thought we could have them whipped and then add some peas and onions.	1	1	1	1
122	1	9	1	Ross	Carol	Shh! (singing) Here we come, walkin' down the street, get the funniest looks from, everyone we meet. Hey, hey! (to Carol) Hey, uh, did you just feel that?	I did.	Hey, uh, did you just feel that?	I did.	1	1	1	1
123	1	9	1	Monica	Joey	Can you go any faster with that?	Hey, I got one keyhole and about a zillion keys. You do the math.	Can you go any faster with that?	Hey, I got one keyhole and about a zillion keys. You do the math.	2	2	2	2
124	1	9	1	Chandler	Rachel	Shall I carve?	By all means.	Shall I carve?	By all means.	1	1	1	1
125	1	9	1	Monica	Joey	(holding sandwich) Does anybody wanna split this with me?	Oh, I will.	Does anybody wanna split this sandwich with me?	Oh, I will.	1	1	1	1
126	1	10	1	Chandler	Joey	Fun Bobby? Your ex-boyfriend Fun Bobby?	You know more than one Fun Bobby?	Fun Bobby? Your ex-boyfriend Fun Bobby?	You know more than one Fun Bobby?	1	4	4	4
127	1	10	1	Joey	Chandler	Nice shoes, huh? (He wiggles his foot and the bells tinkle)	Aah, y'killing me!	Nice shoes, huh?	Aah, y'killing me!	4	5	4	4
128	1	10	1	Phoebe	David	Could you speak up please?	(Stands up and speaks more loudly) Sorry, I wa- I was just saying to my friend that I thought you were the most beautiful woman that I'd ever seen in my- in my life. And then he said that- you said you thought	Could you speak up please?	Sorry, I wa- I was just saying to my friend that I thought you were the most beautiful woman that I'd ever seen in my- in my life. And then he said that- you said you thought	1	4	4	4
129	1	10	1	Ross	Rachel	'That' would be Marcel. You wanna say hi?	Oh, he is precious! Where did you get him?	'That' would be Marcel. You wanna say hi?	Oh, he is precious! Where did you get him?	4	4	1	4
130	1	10	1	Rachel	Ross	Pheebs, I can't believe he hasn't kissed you yet. I mean God, by my sixth date with Paolo, I mean he had already named both my breasts! ...Ooh. Did I just share too much?	Just a smidge.	...Ooh. Did I just share too much?	Just a smidge.	1	1	1	1
131	1	10	1	Monica	Ross	Do you always have to bring him here?	I didn't wanna leave him alone. Alright? We- we had our first fight this morning. I think it has to do with my working late. I said some things that I didn't mean, and he- he threw some faeces…	Do you always have to bring him here?	I didn't wanna leave him alone. Alright? We- we had our first fight this morning. I think it has to do with my working late. I said some things that I didn't mean, and he- he threw some faeces…	4	4	1	4
132	1	10	1	Joey	Chandler	You know more than one Fun Bobby?	I happen to know a Fun Bob.	You know more than one Fun Bobby?	I happen to know a Fun Bob.	4	1	3	6
133	1	10	1	Ross	Rachel	Okay, so I'm gonna be the only one standing there alone when the ball drops?	Oh, c'mon. We'll have, we'll have a big party, and no-one'll know who's with who.	Okay, so I'm gonna be the only one standing there alone when the ball drops?	Oh, c'mon. We'll have, we'll have a big party, and no-one'll know who's with who.	4	4	4	4
134	1	10	1	Phoebe	David	So-so you're really not going?	I don't know. I don't know what I'm gonna do. I just- you decide.	So-so you're really not going?	I don't know. I don't know what I'm gonna do. I just- you decide.	4	4	4	4
135	1	10	1	Ross	Monica	'That thing'? This is how you greet guests at a party? Let me ask you something, if I showed up here with my new girlfriend, she wouldn't be welcome in your home?	I'm guessing your new girlfriend wouldn't urinate on my coffee table.	'That thing'? This is how you greet guests at a party? Let me ask you something, if I showed up here with my new girlfriend, she wouldn't be welcome in your home?	I'm guessing your new girlfriend wouldn't urinate on my coffee table.	4	4	3	4
136	1	10	1	Joey	Chandler	You seen Sandy?	Ooh. Uh, I don't know how to tell you this, but she's in Monica's bedroom, getting it on with Max, that scientist geek. Ooh, look at that, I did know how to tell you.	You seen Sandy?	Ooh. Uh, I don't know how to tell you this, but she's in Monica's bedroom, getting it on with Max, that scientist geek. Ooh, look at that, I did know how to tell you.	1	1	1	1
137	1	11	1	Ross	Joey	"'Kay, wait a minute, are you sure she didn't say ""When are you gonna grow up and realise I am your mom?"""	That makes more sense.	"'Kay, wait a minute, are you sure she didn't say ""When are you gonna grow up and realise I am your mom?"""	That makes more sense.	2	2	2	2
138	1	11	1	Phoebe	Coma Guy	What, that's it?	Well, what do you want me to say?	What, that's it?	Well, what do you want me to say?	1	1	1	1
139	1	11	1	Chandler	Ross	Yes, well, I expect this from her. Okay? She's always been a Freudian nightmare.	Okay, well, if she always behaves like this, why don't you say something?	Yes, well, I expect this from her. Okay? She's always been a Freudian nightmare.	Okay, well, if she always behaves like this, why don't you say something?	1	4	1	1
140	1	11	1	Ross	Joey	Okay, uh, about last night, um, Chandler.. you didn't tell... (Joey shakes his head) Okay, 'cause I'm thinking- we don't need to tell Chandler, I mean, it was just a kiss, right? One kiss? No big deal? Right?	Right. No big deal.	Okay, uh, about last night, um, Chandler.. you didn't tell... Okay, 'cause I'm thinking- we don't need to tell Chandler, I mean, it was just a kiss, right? One kiss? No big deal? Right?	Right. No big deal.	1	1	1	1
141	1	11	1	Ross	Joey	Okay, uh, about last night, um, Chandler.. you didn't tell... (Joey shakes his head) Okay, 'cause I'm thinking- we don't need to tell Chandler, I mean, it was just a kiss, right? One kiss? No big deal? Right?	In Bizarro World!! You broke the code!	Okay, uh, about last night, um, Chandler.. you didn't tell... Okay, 'cause I'm thinking- we don't need to tell Chandler, I mean, it was just a kiss, right? One kiss? No big deal? Right?	In Bizarro World!! You broke the code!	2	2	3	2
142	1	11	1	Joey	Ross	(Shouting after him) Chandler, I didn't kiss her, he did! (To Ross) See what happens when you break the code?	Joey-	See what happens when you break the code?	Joey-	4	4	4	4
143	1	11	1	Phoebe	Monica	Going to the hospital tonight?	You just asked me.	Going to the hospital tonight?	You just asked me.	4	4	4	4
144	1	11	1	Phoebe	Rachel	Okay, maybe it was a trick question. (Plays a few chords) Um, Rachel can we do this now?	Okay. (Writes a little more) I am so hot!	Um, Rachel can we do this now?	Okay.	1	1	1	1
145	1	11	1	Chandler	Ross	Yeah, I believe I was talking to Joey, alright there, Mother-Kisser? (Goes to the counter)	Chandler, can I just say something? I-I know you're still mad at me, I just wanna say that there were two people there that night. Okay? Two sets of lips.	Yeah, I believe I was talking to Joey, alright there, Mother-Kisser?	Chandler, can I just say something? I-I know you're still mad at me, I just wanna say that there were two people there that night. Okay? Two sets of lips.	2	2	2	2
146	1	11	1	Mrs. Bing	Ross	Oh, Ross, listen to me. I have sold a hundred million copies of my books, and y'know why?	The girl on the cover with her nipples showing?	I have sold a hundred million copies of my books, and y'know why?	The girl on the cover with her nipples showing?	1	1	3	1
147	1	11	1	Phoebe	Monica	Do you think they have yesterday's daily news?	Why?	Do you think they have yesterday's daily news?	Why?	4	4	4	4
148	1	11	1	Phoebe	Monica	Yeah, but did you see the dents in his knuckles? That means he's artistic.	Okay, he's a lawyer, who teaches sculpting on the side. And- he can dance!	Yeah, but did you see the dents in his knuckles? That means he's artistic.	Okay, he's a lawyer, who teaches sculpting on the side. And- he can dance!	1	4	1	1
149	1	11	1	Chandler	Monica	Are there no conscious men in the city for you two?	He doesn't have anyone.	Are there no conscious men in the city for you two?	He doesn't have anyone.	5	5	5	5
150	1	11	1	Phoebe	Chandler	Your mom was arrested?	Shhh, busy beaming with pride.	Your mom was arrested?	Shhh, busy beaming with pride.	1	4	1	1
151	1	11	1	Joey	Ross	You don't think my mom's sexy?	Well... not in the same way…	You don't think my mom's sexy?	Well... not in the same way…	4	4	2	4
152	1	11	1	Joey	Ross	I'll have you know that Gloria Tribbiani was a handsome woman in her day, alright? You think it's easy giving birth to seven children?	Okay, I think we're getting into a weird area here...	I'll have you know that Gloria Tribbiani was a handsome woman in her day, alright? You think it's easy giving birth to seven children?	Okay, I think we're getting into a weird area here…	4	4	4	4
153	1	11	1	Joey	Ross	So are you gonna tell him?	Why would I tell him?	So are you gonna tell him?	Why would I tell him?	2	2	2	2
154	1	11	1	Phoebe	Monica	No. (Monica brushes Coma Guy's hair in the other direction) No! No! ...So, um, do you think he's doing any better than he was this morning?	How would I know? I-I wasn't here.	So, um, do you think he's doing any better than he was this morning?	How would I know? I-I wasn't here.	4	4	4	4
155	1	11	1	Chandler	Joey	(To Joey) You knew about this?	Uh... y'know, knowledge is a tricky thing.	You knew about this?	Uh... y'know, knowledge is a tricky thing.	4	4	1	4
156	1	11	1	Coma Guy	Phoebe	So, the Etch-a-Sketch is from you guys?	Well, actually it's just from me.	So, the Etch-a-Sketch is from you guys?	Well, actually it's just from me.	2	2	2	2
157	1	12	1	Carol	Ross	Don't you want to know about the sex?	Oh, you know the sex of the baby? Oh, oh-oh-oh!	Don't you want to know about the sex?	Oh, you know the sex of the baby? Oh, oh-oh-oh!	4	1	4	4
158	1	12	1	Carol	Ross	Don't you want to know about the sex?	(chuckles nervously) The sex? (chuckles) Um, I'm having enough trouble with the image of you and Susan together, when you throw in Tanya (miming washing hair, that's the best I could think of), yaw…	Don't you want to know about the sex?	The sex? Um, I'm having enough trouble with the image of you and Susan together, when you throw in Tanya, yaw…	2	4	2	2
159	1	12	1	Chandler	Joey	Ok, so it's just because it was my table, I have to buy a new one?	That's the rule.	Ok, so it's just because it was my table, I have to buy a new one?	That's the rule.	1	1	1	1
160	1	12	1	Joey	Chandler	You knew about that?	Well, let's just say the impressions you made in the butter left little to the imagination.	You knew about that?	Well, let's just say the impressions you made in the butter left little to the imagination.	1	1	1	1
161	1	12	1	Chandler	Joey	You think we're ready for something like that?	Why not?	You think we're ready for something like that?	Why not?	1	1	1	1
162	1	12	1	Joey	Chandler	Well, let me ask you something, was Kip a better roommate than me?	Aw, don't do that	Well, let me ask you something, was Kip a better roommate than me?	Aw, don't do that	4	4	4	4
163	1	12	1	Monica	Joey	So how does this work, you going to balance the plates on these little guys' heads?	Who cares, we'll eat at the sink! Come on, let's play!	So how does this work, you going to balance the plates on these little guys' heads?	Who cares, we'll eat at the sink! Come on, let's play!	4	4	5	4
164	1	12	1	Phoebe	Rachel	Are you okay?	I need some milk.	Are you okay?	I need some milk.	4	4	4	4
165	1	12	1	Ross	Rachel	You all right?	Ooh, I've been better…	You all right?	Ooh, I've been better…	2	2	2	2
166	1	12	1	Phoebe	Rachel	You ok?	...medium...hmm...any cookies left?	You ok?	...medium...hmm...any cookies left?	4	2	4	4
167	1	13	1	Chandler	Rachel	Can I just say one thing?	What? What?!	Can I just say one thing?	What? What?!	1	1	1	1
168	1	13	1	Phoebe	Rachel	Isn't he great?	He's so cute! And he seems to like you so much.	Isn't he great?	He's so cute! And he seems to like you so much.	1	1	1	1
169	1	13	1	Monica	Phoebe	So, you think you'll do it on his couch?	Oh, I don't know, I don't know. I think that's a little weird, y'know? Vinyl.	So, you think you'll do it on his couch?	Oh, I don't know, I don't know. I think that's a little weird, y'know? Vinyl.	4	4	4	4
170	1	13	1	Joey	All	Hey you guys. Hey, you all know my dad, right?	Hey! Hey, Mr. Trib!	Hey you guys. Hey, you all know my dad, right?	Hey! Hey, Mr. Trib!	1	1	1	1
171	1	13	1	Joey	Monica	Hey you guys. Hey, you all know my dad, right?	Hey, how long are you in the city?	Hey you guys. Hey, you all know my dad, right?	Hey, how long are you in the city?	1	1	1	1
