	Season	Episode	Category	Q_person	A_person	Q_original	A_original	Q_modified	A_modified	Annotation_1	Annotation_2	Annotation_3	Goldstandard
484	10	13	2	Chandler	Monica	I dunno, aren't there tests for these things, right?	Yeah, but maybe we're just over-reacting.	I dunno, aren't there tests for these things, right?	But maybe we're just over-reacting.	4	4	1	4
485	10	1	2	Rachel	Ross	So you eh, you talked to Joey?	Ah, yeah. We had a really good talk.	So you eh, you talked to Joey?	We had a really good talk.	1	1	1	1
486	3	15	1	Monica	Phoebe	What do you want me to do? Just sit here silently while you three have a conversation?	That would be great. Thank you.	What do you want me to do? Just sit here silently while you three have a conversation?	That would be great. Thank you.	1	1	1	1
487	3	5	2	Monica	Ross	Why? ‘Cause otherwise you’d go for it?	Yeah, maybe.	Why? ‘Cause otherwise you’d go for it?	Maybe.	4	4	4	4
488	5	1	1	Monica	Chandler	Where were you? We were supposed to meet in the wine cellar?	Forget it, that’s off.	Where were you? We were supposed to meet in the wine cellar?	Forget it, that’s off.	4	4	4	4
489	4	22	2	The Stripper	Joey	Yeah?	Yeah. I’ll let you play with my duck.	Yeah? You want me to hang around?	I’ll let you play with my duck.	1	1	1	1
490	4	20	1	Monica	Joey	He’s in a different room! He’s really that loud?	(proudly) Oh, you should here me.	He’s in a different room! He’s really that loud?	Oh, you should here me.	4	4	4	4
491	3	7	1	Joey	Phoebe	You want me to lie to Chandler?	Is that a problem?	You want me to lie to Chandler?	Is that a problem?	1	1	1	1
492	9	12	1	Ross	Chandler	You do appear right on the cusp of something. Come on man, I'm sure he'll lose interest in a week or two, but for now can you please just do this for me?	Allright, fine, but don't blame me if it doesn't work. Because you know as well as I do that once Joey sets his mind on something, more often than not, he's going to have sex with it.	Come on man, can you please just do this for me?	Allright, fine, but don't blame me if it doesn't work.	1	1	1	1
493	10	8	2	Phoebe	Monica	You're not making the pies yourself?	No, no, no, I don't make chocolate pies. When I was younger I-I enter in this pie-eating contest. I ate so many that just the thought of them made me sick.	You're not making the pies yourself?	I don't make chocolate pies.	3	3	4	3
494	8	13	1	Chandler	Monica	(To Monica) You told her?!	She pulled it out of me! She’s like a conversational wizard! How’d it go?	You told her?!	She pulled it out of me! She’s like a conversational wizard!	1	1	1	1
495	3	3	1	Ross	Phoebe	You're taking the word of a guy who has night vision goggles?	What, he's not still following her. Do you think he is still following her?	You're taking the word of a guy who has night vision goggles?	What, he's not still following her. Do you think he is still following her?	1	1	4	1
496	2	16	2	Joey	Monica	Oh, is today the day you're gonna tell them about you two?	Yeah. It's my dad's birthday, I decided to give him a stroke.	Oh, is today the day you're gonna tell them about you two?	It's my dad's birthday, I decided to give him a stroke.	2	4	4	4
497	7	9	1	Monica	Ross	Well, they’re just gonna have to wait aren’t they? I’ve only got two hands!!	Need some help?	Well, they’re just gonna have to wait aren’t they?	Need some help?	4	4	5	4
498	6	22	2	Phoebe	Chandler	So did Heldi show you the place?	Yeah, it’s beautiful.	So did Heldi show you the place?	It’s beautiful.	1	1	1	1
499	6	6	3	Joey	Chandler	Really?	Hey, I didn’t make up the rules. Now, after you receive the doubling bonus, you get uh, one card. Now that one card could be worth $100 bringing your total to 1,500. (Joey gets excited.) Don’t get to excited because that’s not gonna happen unless you get—No way! (He takes the top card, which is the two of clubs. Of course, any card would’ve won. Chandler pays him.)	Really? Once I get $700, I have to double it?	Hey, I didn’t make up the rules. Now, after you receive the doubling bonus, you get uh, one card. Now that one card could be worth $100 bringing your total to 1,500. Don’t get to excited because that’s not gonna happen unless you get—No way!	1	1	1	1
500	9	3	3	Monica	Chandler	Really?	Yeah. I know it must be important to you when you start chattering like a monkey.	Really? You think I should take the job?	I know it must be important to you when you start chattering like a monkey.	1	1	1	1
501	9	10	2	Rachel	Chandler	Chandler, aren't you worried about what to get Monica for Christmas?	No, I have a great idea for a present for her.	Chandler, aren't you worried about what to get Monica for Christmas?	I have a great idea for a present for her.	2	2	2	2
502	3	15	1	Ross	Rachel	(stopping grinding) Pepper?	(angrily) None for me.	Pepper?	None for me.	2	2	2	2
503	6	15-16	1	Dr. Roger	Monica	So oysters, huh?	And then we’re gonna have a little Middle Eastern cous-cous. Something we can eat, with our hands.	So oysters, huh?	And then we’re gonna have a little Middle Eastern cous-cous. Something we can eat, with our hands.	1	1	1	1
504	9	5	3	Monica	Chandler	D�you want to?	Yeah, let�s celebrate life!	Do you want to have sex?	Let’s celebrate life!	1	1	4	1
505	1	21	3	Teacher	Monica	You by the door. In or out?	In. (She joins in the dancing. She still flounders)	You by the door. Are you out?	In.	2	2	2	2
506	3	3	1	Joey	Monica	No more jam?!	I figured out I need to charge seventeen bucks a jar just to break even. So, I've got a new plan now. Babies.	No more jam?!	I figured out I need to charge seventeen bucks a jar just to break even. So, I've got a new plan now. Babies.	2	2	2	2
507	9	23-24	2	Charlie	Ross	Ross, can I talk to you for a minute?	Yes, please! (they move and sit down on a sofa) So, what's going on?	Ross, can I talk to you for a minute?	Please! So, what's going on?	1	1	1	1
508	10	16	1	Rachel	Monica	Can you come here with me for a minute?	Sure.	Can you come here with me for a minute?	Sure.	1	1	1	1
509	1	11	1	Phoebe	Monica	No. (Monica brushes Coma Guy's hair in the other direction) No! No! ...So, um, do you think he's doing any better than he was this morning?	How would I know? I-I wasn't here.	So, um, do you think he's doing any better than he was this morning?	How would I know? I-I wasn't here.	4	4	4	4
510	3	16	2	Rachel	Ross	So what do you say? Can I be your girlfriend again?	Yes, you can, very much.	Can I be your girlfriend again?	You can, very much.	1	1	1	1
511	2	14	1	Chandler	Joey	Well, doesn't the fact that I wore the bracelet even though I hated it say something about our friendship and how much it means to me?	Well, what about the fact that you insulted the bracelet and you made fun of me?	Well, doesn't the fact that I wore the bracelet even though I hated it say something about our friendship and how much it means to me?	Well, what about the fact that you insulted the bracelet and you made fun of me?	4	4	4	4
512	3	19	3	Pete	Phoebe	What like Pete Dakota?	Yeah, or, or, or, Mississ-Pete.	What, you mean name a state, like, Pete Dakota?	Or, or, or, Mississ-Pete.	4	4	1	4
513	7	4	1	Phoebe	Rachel	So you hired yourself a little treat did ya?	All right I know, I know how it looks Pheebs, but I’m telling you…	So you hired yourself a little treat did ya?	All right I know, I know how it looks Pheebs, but I’m telling you…	1	1	1	1
514	5	16	1	Rachel	Ross	Yeah! (She puts on her coat and turns around and sees Ross is expecting her to help.) (Laughing.) Are you kiddin'?	Oh, come on it's only three blocks! And-and, it's not very heavy, try it! Come on! Come on!	Are you kiddin'?	Oh, come on it's only three blocks! And-and, it's not very heavy, try it! Come on! Come on!	2	2	2	2
515	2	22	1	Rachel	Chandler	Both of them are here, both of them, both of them are here?	Well, we could count again.	Both of them are here, both of them, both of them are here?	Well, we could count again.	1	1	4	1
516	2	10	2	Estelle	Joey	Oh, isn't Lori a doll?	Oh yeah, yeah, she's great, but... I kinda got the feeling that she was sort of... coming on to me. And I definitely would get the part if I would've... you know... if I would have sent the Little General in.	Oh, isn't Lori a doll?	Oh, she's great, but... I kinda got the feeling that she was sort of... coming on to me. And I definitely would get the part if I would've... you know... if I would have sent the Little General in.	4	1	1	1
517	9	6	1	Rachel	Prospective Nanny	That's great, great. So do you have any questions for us?	Not really.	So do you have any questions for us?	Not really.	2	2	2	2
518	7	2	2	Rachel	Joey	(gasps) You found my book?!	Yeah I did!	You found my book?!	I did!	1	1	1	1
519	9	5	1	Rachel	Ross	Ah, did I leave the stove on?	You never cooked since 1996.	Ah, did I leave the stove on?	You haven’t cooked since 1996.	2	2	2	2
520	1	17	1	Rachel	Nurse	(as Monica) Hi, remember us?	(Grimacing) Mmm hmmm.	Hi, remember us?	Mmm hmmm.	1	1	1	1
521	2	19	1	Eddie	Chandler	So I got it in the junior miss department, big diff. Anyway check it out man, it's gonna make a hell of a conversation piece at out next cocktail party, huh pal?	Our next cocktail party?	Anyway check it out man, it's gonna make a hell of a conversation piece at out next cocktail party, huh pal?	Our next cocktail party?	4	4	4	4
522	5	22	2	Joey	Monica	Let's just say there's a well-dressed pack of dogs in Ohio. Hey Monica listen is-is Phoebe there? I gotta ask her something about the car.	Yeah, she's here. Hold on a second. (She hands the phone to Phoebe.	Hey Monica listen is-is Phoebe there? I gotta ask her something about the car.	She's here. Hold on a second.	1	1	1	1
523	2	10	1	Ross	Russ	Yes, yes I am. Are you a, uh, a friend of Rachel's?	Actually, I'm a... kind of a.... you know, a... date-type... thing... of Rachel's.	Are you a, uh, a friend of Rachel's?	Actually, I'm a... kind of a.... you know, a... date-type... thing... of Rachel's.	4	4	3	4
524	4	17	2	Chandler	Joey	Whoa-whoa, wait a minute, did you say, you love her?	Yeah, what were you trying to get her to do?!	Whoa-whoa, wait a minute, did you say, you love her?	What were you trying to get her to do?!	4	4	5	4
525	10	11	1	Chandler	Ross	(looking around) Did I go to this school?	Hey, there's Missy Goldberg. You gotta remember her.	Did I go to this school?	Hey, there's Missy Goldberg. You gotta remember her.	1	1	1	1
526	1	15	3	Chandler	Joey	Again?	And again, and again, and again... (phone rings, he answers) Hello? (hands phone to Chandler) And again.	He called again?	And again, and again, and again...	1	1	1	1
527	4	7	3	Ross	Rachel	Really?! I mean, really?!!	Yeah, I mean, you should play in public!	Really?! I mean, really?!! That was wow?	I mean, you should play in public!	1	1	1	1
528	8	16	2	Rachel	Joey	…and I know Chandler is kidding but it happens every time he touches my stomach. I mean I’m really worried the baby’s not going to like him. (Joey is staring at the table.) Are you okay?	What? Yeah! Sure! Uh, look at the uh, the reason…(Exhales slowly)—Is it hot in here?	Are you okay?	What? Sure!	1	1	1	1
529	1	16	3	Rachel	Ross	This is just occurring to you?	I always knew I was havin’ a baby, I just never realised the baby was having me.	This is just occurring to you, that you are going to be a father?	I always knew I was havin’ a baby, I just never realised the baby was having me.	1	1	4	1
530	1	19	1	Rachel	Ross	Uh-huh... why... do you not like them?	Marcel is an illegal exotic animal. I'm not allowed to have him in the city. If they find him, they'll take him away from me.	Uh-huh... why... do you not like them?	Marcel is an illegal exotic animal. I'm not allowed to have him in the city. If they find him, they'll take him away from me.	4	4	4	4
531	6	3	2	Monica	Chandler	Are you mocking me?	No, I’m not mocking you, (in a mocking voice) or you beautiful guest room. (Exits.)	Are you mocking me?	I’m not mocking you or your beautiful guest room.	2	2	2	2
532	9	23-24	3	Ross	Charlie	(apparently unruffled) Oh. Can I... can I ask who?	I think you know.	Oh. Can I... can I ask who you’re starting to have feelings for?	I think you know.	1	1	1	1
533	7	9	1	Chandler	The Knocker	Don’t worry, I’m brave! I am brave! I…I am brave! (They get to the door and Monica goes to open it.) No-no-no-no!! (He stops her.) (Through the door.) Can you tell me who is there please?	My name is Gary, I live upstairs.	Can you tell me who is there please?	My name is Gary, I live upstairs.	1	1	1	1
534	5	17	2	Gary	Chandler	So uh Chandler, you like that badge I got you?	Oh yeah, it's so cool. (He opens his coat and has it pinned to the lining.) Now I gotta go, Officer Bing has gotta, 10-100. (Pause, softly) That's pee-pee. (Heads for the bathroom.)	So uh Chandler, you like that badge I got you?	It's so cool.	1	1	1	1
535	3	18	2	Chandler	Monica	Y'know, I forgot the combination to this about a year ago? I just carry it around. Do you have any Chap Stick?	Uh, yeah.	Y'know, I forgot the combination to this about a year ago? I just carry it around. Do you have any Chap Stick?	Uh.	4	4	4	4
536	9	9	1	Bill	Rachel	"""Spuds"" is your grandmother?"	That's my bubby!	"""Spuds"" is your grandmother?"	That's my bubby!	4	4	5	4
537	4	5	1	Monica	Ross	That's mine!! Now, would you both please start acting like adults? And get me my cough drops!	Fine.	Now, would you both please start acting like adults? And get me my cough drops!	Fine.	1	1	1	1
538	7	4	3	Chandler	Monica	Oh yeah?	Yeah, tacos! Ever since you told me that story I’ve had such a craving for them.	Oh you made me a surprise?	Tacos! Ever since you told me that story I’ve had such a craving for them.	1	1	1	1
539	4	7	2	Chandler	Kathy	Really?! You do that?	Yeah, I do. Of course, I learned at my aunt’s dog grooming shop, but hey, what do you say?	Really?! You do that?	I do. Of course, I learned at my aunt’s dog grooming shop, but hey, what do you say?	1	1	1	1
540	6	13	2	Rachel	Phoebe	Apartment pants?	Yeah, you never heard of them?	Apartment pants?	You never heard of them?	1	1	1	1
541	7	14	2	Tag	Rachel	How are you doing? Are you feeling any better?	Yeah, I’m doing okay. I’m um…let’s talk.	Are you feeling any better?	I’m doing okay. I’m um…let’s talk.	1	1	1	1
542	10	5	3	Rachel	Amy	Hips or thighs?	Ass and face.	Hips, thighs?	Ass and face.	2	2	2	2
543	8	23	1	Joey	Phoebe	Damnit woman we’re losing precious time! Now do you want this man’s blood on your head?	Hands.	Damnit woman we’re losing precious time! Now do you want this man’s blood on your head?	Hands.	5	4	5	5
544	1	14	2	Monica	Phoebe	Can we just start throwing things in?	Ok, yeah, ok. (she throws the directions in) Oh, OK.	Can we just start throwing things in?	Ok, ok. Oh, OK.	1	1	1	1
545	9	20	2	Ross	Charlie	Oh yeah? no, no Nobel Prizes for him?	No, but he did just win the McArthur genius grant.	Oh yeah? no, no Nobel Prizes for him?	But he did just win the McArthur genius grant.	2	2	2	2
546	4	23	1	Phoebe	Rachel	Uh, only if you have the hiccups too. Yeah, the pictures are for you, the water and the chocolate is for me. I just didn’t feel like getting up. Okay, I’m gonna show you a picture of Ross. Okay? And you’re going to remember all of the bad things about him. All right? Really focus on his flaws.	I can do that. I certainly did it when we were going out.	Okay, I’m gonna show you a picture of Ross. Okay? And you’re going to remember all of the bad things about him. All right? Really focus on his flaws.	I can do that. I certainly did it when we were going out.	1	1	1	1
547	7	18	2	Joey	Jessica Ashley	Well, that-that-that’s it? You’re gonna, you’re gonna put it on your self or anything?	No, I try to save that for real awards. Now, if you’ll excuse me. (She exits.)	You’re gonna, you’re not gonna put it on your self or anything?	I try to save that for real awards.	2	4	2	2
548	9	20	2	Bitter Lady	Chandler	"Well, I bet you are all thinkin' ""Now would be a really great time for an intermission"", huh?"	(To himself) oh yes, God yes!!	"Well, I bet you are all thinkin' ""Now would be a really great time for an intermission"", huh?"	oh, God!!	4	4	4	4
549	9	19	1	Chandler	Monica	So, what do you say? Can you get out of work?	Oh, honey!I can't. I was just telling these guys that things are crazy at the restaurant!	Can you get out of work?	Oh, honey! I can't. I was just telling these guys that things are crazy at the restaurant!	2	2	2	2
550	9	16	3	Mike	Phoebe	I'm sorry. Are you ok with that? Cause if not...maybe us moving in together isn't the best idea.	No! I definitely don't wanna get married. No I just wanted to make sure you didn't want to too. Whew! Coz you know when we move in and you start changing your mind there's gonna be hell to pay mister!	I'm sorry. Are you ok with not getting married?	I definitely don't wanna get married. I just wanted to make sure you didn't want to too. Whew! Coz you know when we move in and you start changing your mind there's gonna be hell to pay mister!	1	1	1	1
551	10	3	2	Joey	Chandler	Yeah, was there a part of you that... felt like it was... really wrong?	Actually, no. No, it felt right. You know, it felt like uhm... I can't believe we haven't been doing this the whole time.	Was there a part of you that... felt like it was... really wrong?	Actually it felt right. You know, it felt like uhm... I can't believe we haven't been doing this the whole time.	2	2	2	2
552	3	19	1	Pete	Monica	Oh, yeah. Wasn’t that like a year ago?	So I did tell you. Okay, y'know, that really isn’t the thing. Umm, the thing is that, right now I’m just in a place in my life where I need to focus on me. Y'know what I mean?	Wasn’t that like a year ago?	So I did tell you. Okay, y'know, that really isn’t the thing. Umm, the thing is that, right now I’m just in a place in my life where I need to focus on me. Y'know what I mean?	1	1	1	1
553	6	15-16	2	Joey	Rachel	(To Rachel) Did I not just tell him?	(mouthing it to him) Yes, you did.	Did I not just tell him?	You did.	1	1	1	1
554	5	7	1	Ross	Joey	(To Joey) So, you-you think I should go ahead and take this place?	Oh, it's perfect!	So, you-you think I should go ahead and take this place?	Oh, it's perfect!	1	1	1	1
555	2	11	1	Rachel	Monica	Hey, Mon, you want some help?	If you want.	Hey, Mon, you want some help?	If you want.	3	3	3	3
556	7	23	2	Phoebe	Ross	You told them he was missing?	No! I made it seem like I was just calling to chat. Pretty sure, they both think I’m interested in them.	You told them he was missing?	I made it seem like I was just calling to chat.	2	4	2	2
557	1	1	3	Monica	Rachel	So you wanna tell us now, or are we waiting for four wet bridesmaids?	Oh God... well, it started about a half hour before the wedding. I was in the room where we were keeping all the presents, and I was looking at this gravy boat. This really gorgeous Lamauge gravy boat. When all of a sudden- (to the waitress that brought her coffee)Sweet 'n' Lo?- I realized that I was more turned on by this gravy boat than by Barry! And then I got really freaked out, and that's when it hit me: how much Barry looks like Mr. Potato Head. Y'know, I mean, I always knew looked familiar, but... Anyway, I just had to get out of there, and I started wondering 'Why am I doing this, and who am I doing this for?'. (to Monica) So anyway I just didn't know where to go, and I know that you and I have kinda drifted apart, but you're the only person I knew who lived here in the city.	So you wanna tell us now?	Oh God... well, it started about a half hour before the wedding. I was in the room where we were keeping all the presents, and I was looking at this gravy boat. This really gorgeous Lamauge gravy boat. When all of a sudden- Sweet 'n' Lo?- I realized that I was more turned on by this gravy boat than by Barry! And then I got really freaked out, and that's when it hit me: how much Barry looks like Mr. Potato Head. Y'know, I mean, I always knew looked familiar, but... Anyway, I just had to get out of there, and I started wondering 'Why am I doing this, and who am I doing this for?'. So anyway I just didn't know where to go, and I know that you and I have kinda drifted apart, but you're the only person I knew who lived here in the city.	1	1	1	1
558	7	15	3	Chandler	Ross	Too?	Yeah, I kind of uh, have something else planned for you guys.	Did you say you could do that too?	I kind of uh, have something else planned for you guys.	1	1	4	1
559	9	18	3	Joey	Ross	Seriously, Ross, you don't want in on this?	No! Do you know what your odds are of winning the lottery? I...I mean you have a better chance of being struck by lightning 42 times.	Seriously, Ross, you don't want in on the lottery tickets?	Do you know what your odds are of winning the lottery? I...I mean you have a better chance of being struck by lightning 42 times.	2	2	4	2
560	8	11	1	Doug	Chandler	What’s going on Bing? Does uh, your wife have a problem with me or something?	Well now-now you’re just talking crazy.	Does uh, your wife have a problem with me or something?	Well now-now you’re just talking crazy.	2	2	2	2
561	4	23	2	Phoebe	Mrs. Waltham	No..umm, could I talk to one of them? It’s very very important.	No, I’m bored with you now. I’m going to cut you off. (She hangs up.)	No..umm, could I talk to one of them? It’s very very important.	I’m bored with you now. I’m going to cut you off.	2	2	2	2
562	8	16	1	Monica	Chandler	I’d like to have Don and Phoebe over. Wouldn’t that be nice?	Sure, why don’t you set it up. I’ll just be over here, browsing through the personals.	I’d like to have Don and Phoebe over. Wouldn’t that be nice?	Sure, why don’t you set it up. I’ll just be over here, browsing through the personals.	1	1	1	1
563	6	22	1	Rachel	Paul	No-no! Big bear! Big bear outside! I think I-I—would you—actually, would you go check on that?	Honey, we don’t have any bears here.	Big bear! Big bear outside! I think I-I—would you—actually, would you go check on that?	Honey, we don’t have any bears here.	2	2	4	2
564	2	2	1	Rachel	Phoebe	You bought boobs?	(Monica is yanking on her bra strap) Bras! We bought bras! We bought bras.	You bought boobs?	Bras! We bought bras! We bought bras.	2	2	2	2
565	9	3	2	Phoebe	Joey	Do you not know each other?	(Laughs) Of course we do! Mike is playing a game that we used to play in high school. Yeah, where we pretend we don't know each other. We played all kinds of games. (To Mike) Hey, remember the one where I punch you in the face for not being cool?!	Do you not know each other?	Of course we do! Mike is playing a game that we used to play in high school. Where we pretend we don't know each other. We played all kinds of games. Hey, remember the one where I punch you in the face for not being cool?!	1	1	1	1
566	6	22	2	Gunther	Joey	Do you still work here?	No! No, I quit a long time ago. (Pause) Did I forget to you that one? I’m sorry.	Do you still work here?	I quit a long time ago.	2	2	2	2
567	8	13	2	Phoebe	Ross	Hey, are you going to find out the sex of the baby?	No-no, we talked about it. We don’t want to know. All we care about is that it’s happy and healthy.	Hey, are you going to find out the sex of the baby?	We talked about it. We don’t want to know.	2	2	2	2
568	9	19	2	Monica	Phoebe	Tiny portions?	"Yeah well, ""excuse me, I ordered the smoked salmon appetizer, but (peering through her spectacles) I can't see it, I can't see it""!"	Tiny portions?	"Well, ""excuse me, I ordered the smoked salmon appetizer, but I can't see it, I can't see it""!"	1	1	1	1
569	1	9	2	Monica	Rachel	Hey, Rach, did you make your money?	No, not even close. Forget Vail, forget seeing my family, forget shoop, shoop, shoop.	Hey, Rach, did you make your money?	Not even close. Forget Vail, forget seeing my family, forget shoop, shoop, shoop.	2	2	2	2
570	7	21	1	Joey	Monica	(yelling through the door) Can we come it yet?! We’re dying out here!	Come in! Come in! (Joey, Rachel, and Phoebe burst through the door.) We’re engaged!!!	Can we come it yet?! We’re dying out here!	Come in! Come in!	1	1	1	1
571	3	10	3	Chandler	Rachel	Something else I might have said?	I don’t know, I don’t know, weren’t you the guy that told me to quit my job when I had absolutely nothing else to do. Ha! Ha! Ha! Ha! Ha!!	You’re thinking of something else that’s really funny. Was that something else I might have said?	I don’t know, I don’t know, weren’t you the guy that told me to quit my job when I had absolutely nothing else to do. Ha! Ha! Ha! Ha! Ha!!	4	4	4	4
572	6	8	1	Hillary	Ross	Are you going to eat that bread?	(Putting the bread up to his nose.) Ohh, I just like the smell. (Sniffing it.) Mmmm.	Are you going to eat that bread?	Ohh, I just like the smell. Mmmm.	2	2	2	2
573	7	16	1	Rachel	Ross	"That was you?! We heard about you in Junior High! Did you really just shake your fist in the air and shout, ""I will be revenged?!"""	I will be! Listen, I don’t want you teaching my son that stuff anymore. Okay?	"Did you really just shake your fist in the air and shout, ""I will be revenged?!"""	I will be! Listen, I don’t want you teaching my son that stuff anymore.	1	1	1	1
574	4	7	2	Kathy	Chandler	(entering) Hey! (sees what’s on TV) Oh God, is that Baywatch?	Uh yes, but uh, I just watch it for the articles.	Oh God, is that Baywatch?	I just watch it for the articles.	1	1	1	1
575	7	24	1	Monica	Chandler	Are you saying that you don’t want to get with this?	You see, I don’t say—(Starts laughing.)	Are you saying that you don’t want to get with this?	You see, I don’t say—	4	2	2	2
576	4	20	2	Monica	Phoebe	Look at me! My big concern is what’s real?! (Finally realises) Oh my God. We’re really sad, aren’t we?	Yeah, I think we are.	We’re really sad, aren’t we?	I think we are.	1	1	1	1
577	3	9	1	Rachel	Monica	Are you gonna let me play?	All right then.	Are you gonna let me play?	All right then.	1	1	1	1
578	7	17	2	Kristen	Ross	Is your back feeling better?	Oh yeah it’s fine. I guess the more muscles you have the more they can spasim out of control.	Is your back feeling better?	Oh, it’s fine.	1	1	1	1
579	9	23-24	1	Ross	Joey	Oh, that's right! (to Emma) Daddy and uncle Joey are going on a trip today. We're going to a conference in Barbados, right?	Mmh-mmh.	We're going to a conference in Barbados, right?	Mmh-mmh.	1	4	1	1
580	2	17	1	Ross	Monica	No, there is no way he was a velociraptor. No Tony, look at the cranial ridge, OK. If Dino was a velociraptor, he would have eaten the Flintstones. Yeah, yeah. [Monica comes out of her room] Oh, were you takin' a nap?	I was.	Oh, were you takin' a nap?	I was.	1	1	1	1
581	7	4	1	Monica	Phoebe	Phoebe, do you think that your favorite animal says much about you?	What? You mean behind my back?	Phoebe, do you think that your favorite animal says much about you?	What? You mean behind my back?	4	4	4	4
582	10	4	1	Chandler	Monica	Did I teach her that? Did I just... impart wisdom?	(embraces Emma tightly) Ooh, I want one...	Did I teach her that? Did I just... impart wisdom?	Ooh, I want one...	4	4	5	4
583	6	11	2	Chandler	Joey	Did you hear that?	Yeah uh, what am I gonna do?	Did you hear that?	Uh, what am I gonna do?	4	4	5	4
584	8	5	3	Ross	Joey	Books?	All right, car magazines, cereal boxes, but it’s like enough!	You read books?	All right, car magazines, cereal boxes, but it’s like enough!	2	2	3	2
585	3	16	1	Ross	Chloe	You took my watch?	I’m sorry, I do that.	You took my watch?	I’m sorry, I do that.	1	1	1	1
586	6	21	2	Paul	Ross	Then we agree?	Uh yeah, I guess—Yeah! I guess so.	Then we agree?	Uh I guess— I guess so.	1	1	1	1
587	5	21	1	Monica	Ross	All right, there's some pizza at my place, we can all eat with one hand right? Are you with me?	I am!	Are you with me?	I am!	1	1	1	1
588	6	12	1	Joey	Patron	No, no, I didn’t mean you. But, you believed me, huh?	I believed you were saving this seat for someone.	No, no, I didn’t mean you. But, you believed me, huh?	I believed you were saving this seat for someone.	1	4	1	1
589	5	3	1	Rachel	Frank	Yeah. So Frank, three babies. Whew, that just seems like a lot, huh?	(laughs) Not to me.	So Frank, three babies. Whew, that just seems like a lot, huh?	Not to me.	2	2	2	2
590	1	9	1	Ross	Monica	Will you make the mashed potatoes with the lumps?	You know, they're not actually supposed to have... (Ross looks at her sheepishly) I'll work on the lumps. Joey, you're going home, right?	Will you make the mashed potatoes with the lumps?	You know, they're not actually supposed to have... I'll work on the lumps.	1	1	1	1
591	10	5	2	Monica	Joey	You hand-wrote it?	Yeah, and don't worry. I didn't try to sound smart at all! See ya later! (Leaves)	You hand-wrote it?	And don't worry. I didn't try to sound smart at all! See ya later!	1	1	1	1
592	6	17	1	Joey	Receptionist	Oh that’s too bad. I’ve kinda been saving up. (She just looks at him in horror.) Uh, are you sure there’s no studies I can participate in?	Well, here’s a schedule of what’s coming up. (Hands it to him.)	Uh, are you sure there’s no studies I can participate in?	Well, here’s a schedule of what’s coming up.	4	4	4	4
593	8	9	2	Joey	Monica	Whoa—hey—wh-wh-what do you got there? What is that? Pie?	Yeah, you want some?	Whoa—hey—wh-wh-what do you got there? What is that? Pie?	You want some?	1	1	1	1
594	10	17-18	1	Monica	Chandler	Do you think they recognize each other from in there?	Maybe. Unless they're like two people who have lived in apartments next to each other for years, and then one day they're pushed through a vagina and they meet.	Do you think they recognize each other from in there?	Maybe. Unless they're like two people who have lived in apartments next to each other for years, and then one day they're pushed through a vagina and they meet.	3	3	3	3
595	3	1	3	Joey	Chandler	I say, 'I am there!' Cool! Aw, is Ross going to?	No, Janice.	Aw, is Ross going to get the last ticket?	Janice is.	2	2	2	2
596	6	14	1	Monica	Chandler	Oh my God! Are-are you crying?	(crying hysterically) I just don’t see why those two can’t work things out!	Are-are you crying?	I just don’t see why those two can’t work things out!	1	4	4	4
597	4	14	1	Ross	Joey	Catch any big fish? (Phoebe, Ross, and Monica all go over to him.)	Oh my God, you guys have no idea.	Catch any big fish?	Oh my God, you guys have no idea.	1	1	1	1
598	10	13	2	Ross	Rachel	Is-is he ok?	Yeah, they said he's gonna be fine, but he's still heavily sedated.	Is-is he ok?	They said he's gonna be fine, but he's still heavily sedated.	1	1	1	1
599	1	2	1	Mr. Geller	Mrs. Geller	(To Ross) Do you remember the Ludwins? The big one had a thing for you, didn't she?	They all had a thing for him.	Do you remember the Ludwins? The big one had a thing for you, didn't she?	They all had a thing for him.	1	1	1	1
600	10	12	1	Joey	Phoebe	Oh, okay. Phoebe, do you take this man to be your husband?	I do.	Oh, okay. Phoebe, do you take this man to be your husband?	I do.	1	1	1	1
601	6	14	2	Joey	Phoebe	That’s great, but isn’t it gonna bother that people still think you’re a porn star?	Oh no! No! I know how to handle it.	That’s great, but isn’t it gonna bother you that people still think you’re a porn star?	Oh I know how to handle it.	2	2	2	2
602	5	23	2	Phoebe	Rachel	Hey, you guys, listen, this weekend we're all gonna go to Las Vegas to surprise Joey! Including me!! You wanna go?!	Oh no, wait a minute, wait, I've got a presentation tomorrow. I can't miss that.	Hey, you guys, listen, this weekend we're all gonna go to Las Vegas to surprise Joey! Including me!! You wanna go?!	Oh, wait a minute, wait, I've got a presentation tomorrow. I can't miss that.	2	2	3	2
603	8	16	1	Monica	Chandler	No, I’ve had second thoughts about that. Do you realize how hard that would be to clean?	I love you.	Do you realize how hard that would be to clean?	I love you.	5	4	5	5
604	3	24	3	Billy	Robin	Like when you go bowling and you know you’re in somebody else’s shoes?	That’s the one.	You mean the feeling, when you go bowling and you know you’re in somebody else’s shoes?	That’s the one.	1	1	1	1
605	2	16	1	Chandler	Joey	Well don't you see how gross that is? I mean that's like you using my toothbrush. [Joey gets a sheepish look] You used my toothbrush?	Well, that was only 'cause I used the red one to unclog the drain.	You used my toothbrush?	Well, that was only 'cause I used the red one to unclog the drain.	1	1	1	1
